,id,week,center_id,meal_id,checkout_price,base_price,emailer_for_promotion,homepage_featured,num_orders
421,1272587,146,186,2104,581.03,582.03,0,0,-13.957979653423763
422,1027143,146,186,2577,321.13,319.13,0,0,171.6257048302934
423,1179146,146,186,2640,319.13,321.13,0,0,171.85074021758237
424,1342337,146,186,1878,321.13,320.13,0,0,167.88413352285033
425,1269746,146,186,1216,416.13,417.13,0,0,97.35514323219206
426,1369030,146,186,2826,326.92,326.92,0,0,168.02741404192494
427,1109605,146,186,1754,290.06,289.06,0,0,189.06635407069234
428,1099603,146,186,1971,289.12,288.12,0,0,190.77191819245968
429,1319113,146,186,1247,446.23,445.23,0,0,77.1447667743891
430,1155697,146,186,1770,426.83,425.83,0,0,93.26679566545693
431,1218892,146,186,1558,511.19,512.19,0,0,32.36692495707655
432,1493357,146,186,2581,513.19,512.19,0,0,36.63938270218466
433,1202597,146,186,1962,511.19,512.19,0,0,34.31546635880858
434,1116108,146,186,1445,728.53,727.53,0,0,-119.79453311958935
435,1229780,146,186,2444,726.53,727.53,0,0,-114.31463761147427
436,1391127,146,186,2867,728.53,727.53,0,0,-112.93605323527515
437,1085957,146,186,2760,184.36,260.93,0,0,239.29775658713308
438,1267409,146,186,2704,319.13,321.13,0,0,172.1594200435993
439,1245159,146,186,1543,387.03,483.09,0,0,84.13955649195259
440,1378973,146,186,2304,387.03,482.09,0,0,88.18016138084954
441,1079844,146,186,2664,283.24,340.53,0,0,176.65679027933692
442,1024089,146,186,2569,284.24,340.53,0,0,175.86779548815213
443,1463712,146,186,2490,280.36,280.36,0,0,199.04573120614094
444,1268331,146,146,1885,121.28,120.28,0,0,326.910689976882
445,1058344,146,146,1993,119.31,119.31,0,0,328.4423621546182
446,1417277,146,146,2539,123.25,122.25,0,0,328.6840281449961
447,1056035,146,146,2139,281.3,282.3,0,0,215.22020409412949
448,1343254,146,146,2631,129.04,148.47,0,0,317.5055583724307
449,1262833,146,146,1248,154.26,154.26,0,0,300.34894115657266
450,1272751,146,146,1778,161.08,160.08,0,0,298.4945370099841
451,1013213,146,146,1062,159.14,158.14,0,0,296.401135050203
452,1263405,146,146,2707,206.67,205.67,0,0,271.01630815559827
453,1204818,146,146,1207,361.87,360.87,0,0,154.98533723064247
454,1333742,146,146,1230,344.38,344.38,0,0,166.98667276471826
455,1043262,146,146,2322,357.02,355.02,0,0,164.13321139165464
456,1449237,146,146,2290,259.96,259.96,0,0,231.27819392292136
457,1080908,146,146,1727,422.95,422.95,0,0,114.30564399039775
458,1073524,146,146,1109,310.43,309.43,0,0,190.57247169253105
459,1196482,146,146,1571,581.03,582.03,0,0,2.3678403986718877
460,1068138,146,146,2956,581.03,581.03,0,0,9.418073591234077
461,1320427,146,146,2104,584.94,583.94,0,0,2.938044842267118
462,1184166,146,146,2577,320.13,320.13,0,0,190.4828384002132
463,1228572,146,146,2640,319.13,320.13,0,0,191.11749327838947
464,1075131,146,146,1878,320.13,321.13,0,0,186.74126709277016
465,1128915,146,146,2306,241.53,313.31,1,0,540.7162552491841
466,1182843,146,146,1216,416.13,418.13,0,0,115.88147862767102
467,1094044,146,146,2826,325.92,326.92,0,0,187.2547564445088
468,1209858,146,146,1754,292.03,291.03,0,0,206.5819144948387
469,1222963,146,146,1971,290.06,290.06,0,0,208.63930700126002
470,1037477,146,146,1902,446.23,447.23,0,0,98.46003843159627
471,1001694,146,146,1247,447.23,445.23,0,0,95.71051282809128
472,1054299,146,146,1770,425.83,427.83,0,0,111.75372040271259
473,1371044,146,146,1558,512.19,512.19,0,0,50.93267101077873
474,1254718,146,146,2581,511.19,512.19,0,0,56.19752327920935
475,1086268,146,146,1962,512.19,511.19,0,0,53.251421245174924
476,1003757,146,146,1445,726.53,727.53,0,0,-100.23639254256466
477,1448276,146,146,2444,726.53,726.53,0,0,-95.04788455066716
478,1489645,146,146,2760,183.36,262.93,0,1,522.227626500488
479,1491279,146,146,1525,321.13,319.13,0,0,185.4483244182827
480,1408337,146,146,2704,320.13,319.13,0,0,191.46558376262965
481,1360068,146,146,2492,446.23,445.23,0,0,102.04609824301826
482,1316400,146,146,1543,454.93,456.93,0,0,90.25956773805552
483,1110618,146,146,2304,430.71,482.09,0,0,92.62744134941693
484,1146271,146,146,2664,283.3,338.53,0,0,196.27390428234168
485,1474849,146,146,2569,285.24,339.53,0,0,194.80375037451842
486,1352055,146,146,2490,271.6,272.6,0,0,223.712887983859
487,1245977,146,57,1885,136.77,137.77,0,0,357.3564846791169
488,1165288,146,57,1993,143.62,143.62,0,0,353.44569271951593
489,1081099,146,57,2539,145.56,144.56,0,0,355.0893727241036
490,1441467,146,57,1248,129.01,155.26,0,0,350.3761971361579
491,1336838,146,57,1778,156.2,157.2,0,0,343.21984444694624
492,1106150,146,57,1062,153.26,153.26,0,0,342.19765832693406
493,1190084,146,57,1207,361.87,359.87,0,0,197.40035697092486
494,1232610,146,57,1230,358.9,358.9,0,0,198.85286192917317
495,1321845,146,57,2322,367.63,369.63,0,0,197.2595026232333
496,1159511,146,57,2290,298.79,297.79,0,0,246.47311157731968
497,1441739,146,57,1727,445.23,447.23,0,0,139.99160111439028
498,1096623,146,57,1109,311.43,311.43,0,0,231.5460667603803
499,1474925,146,57,2640,320.13,320.13,0,0,232.8315060115669
500,1118719,146,57,1878,319.13,320.13,0,0,229.48708500749336
501,1297074,146,57,1216,413.25,413.25,0,0,160.68560738107954
502,1054861,146,57,2826,326.92,327.92,0,0,228.59856034502218
503,1208736,146,57,1754,330.83,329.83,0,0,221.42765352678612
504,1161439,146,57,1971,328.86,329.86,0,0,223.11483720054338
505,1282737,146,57,1558,550.99,550.99,0,0,65.77841004272625
506,1194305,146,57,2581,551.99,551.99,0,0,70.01145712961107
507,1353044,146,57,1962,550.96,552.96,0,0,67.00756398934323
508,1063225,146,57,2444,727.53,726.53,0,0,-53.333871817489694
509,1116078,146,57,2704,320.13,321.13,0,0,232.76997700491978
510,1075416,146,57,2492,456.93,456.93,0,0,136.21992534194982
511,1088172,146,57,1543,470.45,471.45,0,0,121.79495872806956
512,1320248,146,57,2664,323.07,322.07,0,0,231.25650917809887
513,1271591,146,57,2569,318.22,317.22,0,0,234.1981965458138
514,1127237,146,57,2490,291.03,291.03,0,0,252.5073415760928
515,1243020,146,149,1885,141.65,140.65,0,0,311.21393642504404
516,1416839,146,149,1993,141.68,139.68,0,0,312.08401225389866
517,1172788,146,149,2539,141.62,143.62,0,0,313.2786621093757
518,1473056,146,149,2631,121.25,151.38,0,0,317.58792763116156
519,1060753,146,149,1248,137.74,138.74,0,0,310.1421272641711
520,1053540,146,149,1778,155.2,175.6,0,0,293.2767483756389
521,1261815,146,149,1062,154.26,158.17,0,1,561.0300282354827
522,1489999,146,149,2707,208.58,207.58,0,0,268.26014395491717
523,1133739,146,149,1230,367.63,369.63,0,0,148.53060136709001
524,1384693,146,149,2322,368.63,367.63,0,0,154.20707038939167
525,1072117,146,149,2290,298.79,298.79,0,0,202.64085101992657
526,1023989,146,149,1727,447.23,447.23,0,0,95.86795304077958
527,1183974,146,149,1109,310.43,309.43,0,0,189.15523087542033
528,1171351,146,149,2640,321.13,319.13,0,0,189.40886494506117
529,1004475,146,149,1878,320.13,321.13,0,0,185.32402627565943
530,1080300,146,149,2306,241.53,335.62,1,0,531.0396553753377
531,1164653,146,149,1216,412.25,412.25,0,0,117.9245626634555
532,1444590,146,149,2126,472.42,471.42,0,0,80.50422115479523
533,1169717,146,149,2826,326.92,326.92,0,0,185.50671745295728
534,1399692,146,149,1754,329.83,328.83,0,0,178.66660880916203
535,1393811,146,149,1971,328.86,329.86,0,0,179.65278547581437
536,1177147,146,149,1247,445.23,447.23,0,0,94.2144506945341
537,1455218,146,149,1770,425.83,486.03,0,0,88.79032552455203
538,1478944,146,149,1558,558.75,558.75,0,0,16.87654394286301
539,1415824,146,149,2581,559.72,558.72,0,0,21.50083007262515
540,1041241,146,149,1962,562.6,564.6,0,0,15.385790701912981
541,1045506,146,149,2444,726.53,727.53,0,0,-96.83533420044205
542,1210059,146,149,2760,183.36,260.93,0,0,257.10785817260626
543,1139397,146,149,2704,320.13,320.13,0,0,189.67813411285488
544,1008295,146,149,2492,456.93,456.93,0,0,92.75787361722081
545,1406978,146,149,1543,466.57,467.57,0,0,81.05281419090761
546,1470180,146,149,2304,482.09,482.09,0,0,74.21379032953632
547,1326956,146,149,2664,322.07,323.07,0,0,187.75504679514665
548,1268964,146,149,2569,322.07,322.07,0,0,187.66705901106684
549,1267165,146,89,1885,156.17,158.17,0,0,328.269504526103
550,1414458,146,89,1993,157.14,157.14,0,0,328.850842600943
551,1105486,146,89,2539,159.11,160.11,0,0,329.7330747299893
552,1246396,146,89,2139,379.3,378.3,0,0,174.18951058827952
553,1223814,146,89,2631,165.93,163.93,0,0,326.50656068942544
554,1208097,146,89,1248,165.93,164.93,0,0,319.4659737414262
555,1426257,146,89,1778,185.27,185.27,0,0,308.0945442005559
556,1402266,146,89,1062,190.15,189.15,0,0,301.5904832849833
557,1273610,146,89,2707,238.68,229.92,0,1,542.8204151008462
558,1082679,146,89,1207,372.51,372.51,0,0,174.0839893674859
559,1061395,146,89,1230,382.24,380.24,0,0,168.11454066615806
560,1448891,146,89,2322,384.12,386.12,0,0,170.58266169355875
561,1121802,146,89,2290,286.21,284.21,0,0,240.54475317684924
562,1017920,146,89,1727,465.63,464.63,0,0,111.68444928492772
563,1220913,146,89,1109,309.43,309.43,0,0,217.83084539207573
564,1201769,146,89,1571,641.23,640.23,0,0,-12.164788238612232
565,1214790,146,89,2956,640.23,639.23,0,0,-4.783756871609228
566,1055980,146,89,2104,640.23,640.23,0,0,-9.26326588812401
567,1143296,146,89,2577,321.13,321.13,0,0,216.7094069182121
568,1161381,146,89,2640,321.13,319.13,0,0,217.7536812872757
569,1049400,146,89,1878,319.13,321.13,0,0,213.99964079231484
570,1388858,146,89,2306,227.01,337.62,1,0,563.4472435451049
571,1367157,146,89,1216,416.13,418.13,0,0,142.80905415277482
572,1056911,146,89,2126,486.03,484.03,0,0,99.67854096297594
573,1363870,146,89,2826,379.33,378.33,0,0,177.4819653854671
574,1206999,146,89,1754,328.86,328.86,0,0,207.32119311560427
575,1220962,146,89,1971,344.35,345.35,0,0,197.1390032779737
576,1244866,146,89,1902,446.23,446.23,0,0,125.75782278936418
577,1161719,146,89,1247,446.23,447.23,0,0,122.2284688623078
578,1492231,146,89,1198,190.18,242.53,0,0,282.47475648242715
579,1492759,146,89,1311,146.5,218.28,0,0,306.44659775191803
580,1408726,146,89,1803,170.75,217.34,0,0,301.14571448693744
581,1337818,146,89,1438,194.0,194.0,0,0,300.3348914528149
582,1136894,146,89,2494,194.0,195.0,0,0,305.0578997494306
583,1050836,146,89,1847,195.0,196.0,0,0,301.23633262618546
584,1157808,146,89,1558,563.6,563.6,0,0,41.82147630061877
585,1438743,146,89,2581,563.6,564.6,0,0,46.38532156194441
586,1092027,146,89,1962,563.6,640.23,0,0,15.400914855301835
587,1286976,146,89,1445,726.53,728.53,0,0,-73.67902585012496
588,1244383,146,89,2444,726.53,726.53,0,0,-68.12030902556342
589,1220086,146,89,2867,726.53,726.53,0,0,-66.08012830048256
590,1014137,146,89,2760,163.99,241.53,0,0,299.042286507423
591,1460613,146,89,1525,320.13,320.13,0,0,212.33648928516334
592,1269949,146,89,2704,319.13,319.13,0,0,218.72395746217433
593,1022949,146,89,2492,388.03,389.03,0,0,169.0318639163002
594,1118546,146,89,1543,484.03,484.03,0,0,97.52825702173442
595,1006832,146,89,2664,344.38,345.38,0,0,200.46039680885042
596,1461216,146,89,2569,343.38,343.38,0,0,201.07341603187558
597,1333438,146,89,2490,290.03,291.03,0,0,237.7209043680192
598,1014151,146,124,1885,160.11,150.38,0,1,577.7585555017333
599,1196661,146,124,1993,157.14,151.38,0,1,578.8917144535621
600,1072688,146,124,2539,158.11,158.11,0,0,314.2698143701332
601,1161832,146,124,2139,275.48,275.48,0,0,230.0633730336229
602,1146287,146,124,2631,165.93,165.93,0,0,309.2316668244721
603,1329636,146,124,1248,165.93,163.93,0,0,303.3017063744651
604,1113345,146,124,1778,191.15,189.15,0,0,288.178564464482
605,1079296,146,124,1062,193.09,193.09,0,0,282.6248376518056
606,1245711,146,124,2707,240.59,241.59,0,0,256.8908321347499
607,1312378,146,124,1207,388.0,388.0,0,0,146.69091462780557
608,1280461,146,124,1230,380.27,381.27,0,0,151.85042177253735
609,1132214,146,124,2322,386.12,386.12,0,0,153.38658914505197
610,1013410,146,124,2290,303.64,304.64,0,0,210.68109834539314
611,1315890,146,124,1727,464.63,466.63,0,0,94.74035359441524
612,1453825,146,124,1109,309.43,311.43,0,0,200.55595152712237
613,1137590,146,124,1571,641.23,640.23,0,0,-28.699264438237492
614,1046820,146,124,2956,641.23,639.23,0,0,-21.64903124567519
615,1100813,146,124,2104,639.23,640.23,0,0,-25.46694391330834
616,1213133,146,124,2640,320.13,321.13,0,0,200.8095855967632
617,1119887,146,124,1878,321.13,319.13,0,0,197.54398590913615
618,1339495,146,124,2306,242.5,335.62,1,0,542.5291212887195
619,1172173,146,124,1216,416.13,417.13,0,0,126.64478678581372
620,1250692,146,124,2126,485.03,509.31,0,1,338.5589288241427
621,1000962,146,124,2826,377.33,378.33,0,0,161.60908553472365
622,1122867,146,124,1754,328.86,328.86,0,0,190.78671691597913
623,1367068,146,124,1971,346.35,344.35,0,0,180.31313956213097
624,1181254,146,124,1902,446.23,447.23,0,0,108.85313775707493
625,1411654,146,124,1311,170.75,169.75,0,0,299.85650047129076
626,1154407,146,124,1803,170.75,256.14,0,0,270.24713557994573
627,1477833,146,124,1438,194.0,194.0,0,0,283.8004152531897
628,1422724,146,124,2494,196.0,195.0,0,0,287.86182720092376
629,1112704,146,124,1558,562.6,562.6,0,0,25.988007108098486
630,1346146,146,124,2581,559.72,559.72,0,0,32.94096138255043
631,1108405,146,124,1962,562.6,564.6,0,0,27.196130844502363
632,1194904,146,124,2760,161.99,242.53,0,0,282.7991978240154
633,1448084,146,124,1525,320.13,319.13,0,0,196.17222191820224
634,1266676,146,124,2492,388.03,388.03,0,0,152.86759654933917
635,1099057,146,124,1543,485.03,486.03,0,0,79.9225649823403
636,1188584,146,124,2664,345.38,343.38,0,0,184.33554010011267
637,1230753,146,124,2569,344.38,343.38,0,0,184.2081416578095
638,1237054,146,124,2490,290.03,290.03,0,0,221.5566370010581
639,1161084,146,152,1885,117.37,119.37,0,0,325.7065192424485
640,1401228,146,152,1993,117.4,118.4,0,0,326.576595071303
641,1493372,146,152,2539,117.43,115.43,0,0,330.2996161247893
642,1395665,146,152,2139,282.3,282.3,0,0,212.05492428546722
643,1002279,146,152,2631,87.3,145.5,0,0,329.5781127723819
644,1424621,146,152,1248,113.52,153.26,0,0,311.3613859817348
645,1256602,146,152,1778,156.23,150.38,0,1,565.2983973747415
646,1390004,146,152,1062,156.17,151.32,0,1,561.516893408939
647,1146927,146,152,2707,203.73,202.73,0,0,270.24278712226527
648,1057232,146,152,1207,351.2,351.2,0,0,159.26039152956645
649,1319822,146,152,1230,356.02,355.02,0,0,156.36267840045969
650,1353668,146,152,2322,369.63,369.63,0,0,151.71861373251193
651,1157084,146,152,2290,261.96,261.96,0,0,227.04169827449007
652,1115935,146,152,1727,422.95,421.95,0,0,111.84137118884041
653,1033089,146,152,1109,309.43,309.43,0,0,188.06878823275042
654,1090029,146,152,1571,581.03,581.03,0,0,-0.09643240288556854
655,1464617,146,152,2956,583.03,583.03,0,0,5.1815779428027895
656,1209279,146,152,2104,583.03,581.03,0,0,1.812695424280264
657,1039223,146,152,2577,321.13,319.13,0,0,187.687767424215
658,1152313,146,152,2640,321.13,321.13,0,0,187.25120646262224
659,1198253,146,152,1878,320.13,319.13,0,0,184.64720312387686
660,1356983,146,152,2306,241.53,336.62,1,0,529.2522057255628
661,1375236,146,152,1216,416.13,416.13,0,0,113.78741465877772
662,1276289,146,152,2126,435.53,483.06,0,1,351.423839356696
663,1188533,146,152,2826,327.92,325.92,0,0,184.12888729406973
664,1163547,146,152,1754,291.03,292.03,0,0,203.70802220239398
665,1089771,146,152,1971,290.06,290.06,0,0,205.80482536703857
666,1449997,146,152,1902,446.23,446.23,0,0,95.99576563003893
667,1261700,146,152,1247,446.23,446.23,0,0,92.8366205356466
668,1098789,146,152,1770,425.83,486.03,0,0,87.37308470744131
669,1119881,146,152,1558,512.19,512.19,0,0,48.098189376557286
670,1174890,146,152,2581,513.19,511.19,0,0,53.071654128770376
671,1194658,146,152,1962,513.19,511.19,0,0,50.08614143651266
672,1354710,146,152,1445,728.53,726.53,0,0,-103.36226169300369
673,1276097,146,152,2444,727.53,728.53,0,0,-98.95358202465775
674,1451749,146,152,2867,726.53,726.53,0,0,-95.84218545980787
675,1260659,146,152,2760,184.36,262.93,0,0,254.61940151572648
676,1342195,146,152,1525,321.13,321.13,0,0,181.87342511873305
677,1177959,146,152,2704,319.13,319.13,0,0,188.96190030284902
678,1346194,146,152,2492,445.23,445.23,0,0,99.54241478323763
679,1081095,146,152,1543,408.37,484.09,0,0,92.77217721064267
680,1228200,146,152,2304,404.49,484.09,0,0,97.72607018370593
681,1400215,146,152,2664,283.24,340.53,0,0,192.71885287325847
682,1101987,146,152,2569,285.24,333.74,0,0,194.11277788142206
683,1280892,146,152,2490,281.36,281.36,0,0,214.40678679295763
684,1207745,146,97,1885,140.65,142.65,0,0,335.3698244307427
685,1158313,146,97,1993,143.62,141.62,0,0,335.289566156701
686,1326014,146,97,2539,139.71,140.71,0,0,339.5533018221962
687,1040372,146,97,2139,277.48,277.48,0,0,241.41652637340962
688,1405754,146,97,2631,122.28,141.62,0,0,345.42595121487494
689,1251759,146,97,1248,104.76,155.26,0,0,339.501508638205
690,1094372,146,97,1778,162.05,161.05,0,0,320.9628268925676
691,1113898,146,97,1062,155.2,155.2,0,0,321.9411605050075
692,1351735,146,97,2707,208.58,208.58,0,0,292.455442618839
693,1305756,146,97,1207,362.78,362.78,0,0,177.1254787009882
694,1144073,146,97,1230,363.78,364.78,0,0,176.16519467369403
695,1219445,146,97,2322,364.72,364.72,0,0,181.14330645109374
696,1399854,146,97,2290,298.79,297.79,0,0,227.57656734917663
697,1077708,146,97,1727,446.23,447.23,0,0,120.7642587118064
698,1136982,146,97,1109,310.43,310.43,0,0,213.35052953934218
699,1168044,146,97,1571,582.03,582.03,0,0,25.185308903706186
700,1301176,146,97,2104,581.03,583.03,0,0,27.716622421530474
701,1045879,146,97,2577,320.13,320.13,0,0,213.63110507968844
702,1375132,146,97,2640,319.13,319.13,0,0,214.63596879052875
703,1224442,146,97,1878,320.13,319.13,0,0,210.62995143757354
704,1195553,146,97,2306,243.53,307.55,1,0,565.3353284559229
705,1486052,146,97,1216,396.76,397.76,0,0,152.97845986743255
706,1406304,146,97,2126,436.53,490.85,0,0,109.74891751339948
707,1003371,146,97,2826,325.92,327.92,0,0,210.03281429131994
708,1447908,146,97,1754,328.83,328.83,0,0,203.56291448018885
709,1022766,146,97,1971,322.04,323.04,0,0,208.99916076085583
710,1359162,146,97,1902,445.23,446.23,0,0,122.30931211817642
711,1149541,146,97,1247,445.23,447.23,0,0,118.77995819112004
712,1389512,146,97,1770,425.83,425.83,0,0,135.64240474751597
713,1294598,146,97,1558,562.66,560.66,0,0,39.44153170699701
714,1187407,146,97,2581,560.66,560.66,0,0,45.037182149868386
715,1151085,146,97,1962,558.72,560.72,0,0,42.67120538606605
716,1262007,146,97,1445,727.53,728.53,0,0,-77.78913287019441
717,1273205,146,97,2444,727.53,727.53,0,0,-72.60062487829691
718,1098767,146,97,2867,727.53,728.53,0,0,-70.93065298588022
719,1328665,146,97,2760,183.36,260.93,0,0,281.6733656691922
720,1207902,146,97,1525,321.13,320.13,0,0,208.2263822650939
721,1110134,146,97,2704,319.13,320.13,0,0,214.57443978388164
722,1135750,146,97,2492,456.93,455.93,0,0,117.69358994647087
723,1404904,146,97,1543,482.09,484.09,0,0,94.36848410456116
724,1252213,146,97,2304,436.56,434.56,0,0,131.43656452493735
725,1471895,146,97,2664,322.07,322.07,0,1,477.1337083004958
726,1370308,146,97,2569,323.07,321.07,0,0,212.27197716587602
727,1488744,146,97,2490,290.03,290.03,0,0,234.31180435505468
728,1312130,146,74,1885,121.31,121.31,0,0,360.5332305446622
729,1432207,146,74,1993,119.34,118.34,0,0,362.8053203877266
